932,clammbon,0,3
933,Clams Casino,0,3
934,Clan of Xymox,0,3
935,Clans,0,3
936,Clara Cava,0,3
937,Clarence Clarity,0,3
938,Clark Johnsen,0,3
939,Clarke Thorell,0,3
940,Classics IV,0,3
941,Claud,0,3
942,Claud & Melanie Faye,0,3
943,Claud & Shelly,0,3
944,Claude Debussy,0,3
945,Clay,0,3
946,Clay and Friends,0,3
947,Clean Bandit,0,3
948,Clean Bandit & Jess Glynne,0,3
949,Clean Bandit & Topic,0,3
950,Clean Slate,0,3
951,Clem Beatz,0,3
952,Clement Bazin,0,3
953,Clever Girl,0,3
954,Cliff Eidelman,0,3
955,Cliff Richard,0,3
956,clipping.,0,3
957,Closed on Sunday,0,3
958,CLUBZ,0,3
959,Cobra Starship,0,3
960,Coby Sey,0,3
961,Coco & Clair Clair,0,3
962,Cocteau Twins,0,3
963,Cody Fry,0,3
964,Codyãƒ»Lee(æŽ),0,3
965,Coffee Date,0,3
966,Coin,0,3
967,Coin Locker Kid,0,3
968,Colby O'Donis,0,3
969,Cold War Kids,0,3
970,Colde,0,3
971,Coldplay,0,3
972,Colectivo DA SILVA,0,3
973,Colouring,0,3
974,Colours in Context,0,3
975,Com Truise,0,3
976,Comisario Pantera,0,3
977,Common,0,3
978,Computerwife,0,3
979,Comus,0,3
980,Con Bro Chill,0,3
981,Conan Gray,0,3
982,Concorde,0,3
983,Concrete Blonde,0,3
984,Connan Mockasin,0,3
985,Conociendo Rusia,0,3
986,ConsciousThoughts,0,3
987,Conway the Machine,0,3
988,Cookin Soul,0,3
989,Coolio,0,3
990,Cordae,0,3
991,Corinne Bailey Rae,0,3
992,Cornelius,0,3
993,Cornell Dupree,0,3
994,Corona,0,3
995,Corpse,0,3
996,Cortex,0,3
997,Cory Wong,0,3
998,Cosmic Child,0,3
999,Cosmic Koala,0,3
1000,Cosmo Pyke,0,3
1001,Cosmo's Midnight,0,3
1002,Cosmos People,0,3
1003,Costera,0,3
1004,COTIS,0,3
1005,Coucou Chloe,0,3
1006,Counting Crows,0,3
1007,Courtney Barnett,0,3
1008,Cowgirl Clue,0,3
1009,Craic Boi Mental,0,3
1010,Craig David,0,3
1011,Cranes,0,3
1012,Cream,0,3
1013,Creedence Clearwater Revival,0,3
1014,Crickets - Tinnitus Sleep Solution,0,3
1015,Cristian Castro,0,3
1016,Crosby Stills Nash & Young,0,3
1017,Crowded House,0,3
1018,Crumb,0,3
1019,Crying,0,3
1020,Cryogeyser,0,3
1021,CRYOSAUNA,0,3
1022,Crystal Canyon,0,3
1023,Crystal Castles,0,3
1024,Crystal Waters,0,3
1025,ç™¾æ™¯,0,3
1026,CTZNSHP,0,3
1027,Cuco,0,3
1028,Cults,0,3
1029,Culture Club,0,3
1030,Curren$y,0,3
1031,Cursive,0,3
1032,Curtis Mayfield,0,3
1033,Curve,0,3
1034,Cute Girls Doing Cute Things,0,3
1035,Cutting Crew,0,3
1036,Cwondo,0,3
1037,Cy Coleman,0,3
1038,çŸ¢é‡Žé¡•å­,0,3
1039,CYBEREALITYãƒ©ã‚¤ãƒ•,0,3
1040,Cyndi Lauper,0,3
1041,Cypress Hill,0,3
1042,çŽ‹åŠ›å®,0,3
1043,çŽ‹è²,0,3
1044,Czarface,0,3
1045,Ð Ð°Ð¹Ð´Ð°,0,3
1046,D Moduguno,0,3
1047,D Smoke,0,3
1048,D.A.N.,0,3
1049,D'Angelo,0,3
1050,d0llywood1,0,3
1051,Da Brat,0,3
1052,DaBaby,0,3
1053,dad sports,0,3
1054,dadado huang,0,3
1055,Daddy Yankee,0,3
1056,Daedelus,0,3
1057,Daft Punk,0,3
1058,Dagny,0,3
1059,DAI DAI DAI,0,3
1060,daine,0,3
1061,Dakota Staton,0,3
1062,Daler Mehndi,0,3
1063,Damdamgugu,0,3
1064,Damon Albarn,0,3
1065,Dan Deacon,0,3
1066,Dan Larkin,0,3
1067,Dan Mason ãƒ€ãƒ³Â·ãƒ¡ã‚¤ã‚½ãƒ³,0,3
1068,Dan Romer,0,3
1069,Danger Mouse,0,3
1070,Daniel Caesar,0,3
1071,Daniel Ellsworth & The Great Lakes,0,3
1072,Daniel Herskedal,0,3
1073,Daniel Johnston,0,3
1074,Daniel Koestner,0,3
1075,Daniel Licht,0,3
1076,Daniel Me EstÃ¡s Matando,0,3
1077,Daniel Rossen,0,3
1078,Danny Brown,0,3
1079,Danny Gonzalez,0,3
1080,Danny L Harle,0,3
1081,Danny Ocean,0,3
1082,Danza Invisible,0,3
1083,DAOKO,0,3
1084,Dardan,0,3
1085,Dario Marianelli,0,3
1086,Darius,0,3
1087,Dark,0,3
1088,Darlene Love,0,3
1089,Darondo,0,3
1090,Darren Ang,0,3
1091,Darren Korb,0,3
1092,Darude,0,3
1093,Daryl Hall,0,3
1094,Daryl Hall & John Oates,0,3
1095,Das Racist,0,3
1096,Dasutt,0,3
1097,datfootdive,0,3
1098,Dave Brubeck,0,3
1099,Daveed Diggs,0,3
1100,David Archuleta,0,3
1101,David Bedella,0,3
1102,David Bowie,0,3
1103,David Gray,0,3
1104,David Guetta,0,3
1105,David Lynch,0,3
1106,David Pabon,0,3
1107,DAVID RAEY,0,3
1108,David Sylvian,0,3
1109,David T. Walker,0,3
1110,DayBreak,0,3
1111,Dayglow,0,3
1112,DAZEGXD,0,3
1113,DE DE MOUSE,0,3
1114,Dead Can Dance,0,3
1115,Dead Man's Bones,0,3
1116,Dead or Alive,0,3
1117,deadman æ­»äºº,0,3
1118,deadmau5,0,3
1119,Deafheaven,0,3
1120,DEAN,0,3
1121,Dean Martin,0,3
1122,Dear and the Headlights,0,3
1123,Dear Hank & John,0,3
1124,Dear Laika,0,3
1125,Death Cab for Cutie,0,3
1126,Death Cult Magazine,0,3
1127,Death Grips,0,3
1128,death's dynamic shroud,0,3
1129,DeathPop,0,3
1130,Deaton Chris Anthony,0,3
1131,Deb Never,0,3
1132,DeBarge,0,3
1133,Deborah Kerr,0,3
1134,Deca,0,3
1135,Decap,0,3
1136,Declan J Donovan,0,3
1137,Declan McKenna,0,3
1138,Deep Forest,0,3
1139,Deerhoof,0,3
1140,Deerhunter,0,3
1141,Def.,0,3
1142,DeFalco,0,3
1143,Defiance Ohio,0,3
1144,Deftones,0,3
1145,DelaDap,0,3
1146,Delete Insert,0,3
1147,Delfina Campos,0,3
1148,Delilah Brao,0,3
1149,Delta Sleep,0,3
1150,Deltron 3030,0,3
1151,Demi Lovato,0,3
1152,Deniece Williams,0,3
1153,Denki Groove,0,3
1154,Dennis Lloyd,0,3
1155,Denny Malik,0,3
1156,Dentist,0,3
1157,Denzel Curry,0,3
1158,Deorro,0,3
1159,Depeche Mode,0,3
1160,DepresiÃ³n Sonora,0,3
1161,Der Witz,0,3
1162,Der Zibet,0,3
1163,desert sand feels warm at night,0,3
1164,Desire,0,3
1165,Desired,0,3
1166,Dessa,0,3
1167,Destiny's Child,0,3
1168,Destroyer,0,3
1169,Dev,0,3
1170,Dev Lemons,0,3
1171,Devendra Banhart,0,3
1172,Devics,0,3
1173,Devo,0,3
1174,Dexys Midnight Runners,0,3
1175,Diamanda GalÃ¡s,0,3
1176,Diamante ElÃ©ctrico,0,3
1177,Diana Krall,0,3
1178,Diana Ross,0,3
1179,Diana Ross & Marvin Gaye,0,3
1180,Dido,0,3
1181,Die Antwoord,0,3
1182,Digable Planets,0,3
1183,Dijon,0,3
1184,Dillard & Clark,0,3
1185,Dillon Francis,0,3
1186,Dimension 32,0,3
1187,Dimension Latina,0,3
1188,Dinah Washington,0,3
1189,Dinner Time,0,3
1190,Dinos,0,3
1191,Dion,0,3
1192,Dion & The Belmonts,0,3
1193,Dionne Warwick,0,3
1194,Dionysia,0,3
1195,Dior,0,3
1196,dioronabeat,0,3
1197,Dip In The Pool,0,3
1198,Diplo,0,3
1199,Dire Straits,0,3
1200,Disclosure,0,3
1201,Disco Shrine,0,3
1202,Disturbing Tha Peace,0,3
1203,Diyar Pala,0,3
1204,Dizzee Rascal,0,3
1205,DJ Boring,0,3
1206,DJ Camgirl,0,3
1207,DJ Cummerbund,0,3
1208,DJ HAI CENA,0,3
1209,DJ Jazzy Jeff & The Fresh Prince,0,3
1210,DJ Jules,0,3
1211,DJ Koze,0,3
1212,DJ Kuroneko,0,3
1213,DJ Mitsu the Beats,0,3
1214,DJ Sabrina The Teenage DJ,0,3
1215,DJ Samih,0,3
1216,DJ Seinfeld,0,3
1217,DJ Shadow,0,3
1218,DJ Suissac,0,3
1219,Djo,0,3
1220,dltzk,0,3
1221,Dmitri Shostakovich,0,3
1222,DMX,0,3
1223,DNCE,0,3
1224,dodie,0,3
1225,Doja Cat,0,3
1226,Dokyeom,0,3
1227,Dolcenera,0,3
1228,Dolly Parton,0,3
1229,Dominic Fike,0,3
1230,Domo Genesis,0,3
1231,Don Caballero,0,3
1232,Don Cherry,0,3
1233,Don McLean,0,3
1234,Don Toliver,0,3
1235,Donatachi,0,3
1236,Donna Lewis,0,3
1237,Donna Summer,0,3
1238,Donnie Trumpet & The Social Experiment,0,3
1239,Donny Osmond,0,3
1240,Donovan,0,3
1241,Donovan Woods,0,3
1242,Donovan's Playground,0,3
1243,Donzii,0,3
1244,Doopees,0,3
1245,Dora Jar,0,3
1246,Dorian Electra,0,3
1247,Dorothy Ashby,0,3
1248,DoS MoNoS,0,3
1249,dosii,0,3
1250,Doss,0,3
1251,Doves,0,3
1252,DOWNHILL2k01,0,3
1253,downy,0,3
1254,Doyoung,0,3
1255,DPR LIVE,0,3
1256,Dr. Dog,0,3
1257,Dr. Dre,0,3
1258,Dr. Gabba,0,3
1259,Drake,0,3
1260,Dream Chief,0,3
1261,Dream Theater,0,3
1262,Dreamer Isioma,0,3
1263,Dreamers,0,3
1264,DreamNote,0,3
1265,Dreamville,0,3
1266,Dreamweaver,0,3
1267,Drims,0,3
1268,Drive45,0,3
1269,Dromedarios MÃ¡gicos,0,3
1270,Drug Store Romeos,0,3
1271,Drugdealer,0,3
1272,Dry Cleaning,0,3
1273,DS Music,0,3
1274,Dua Lipa,0,3
1275,Dua Saleh,0,3
1276,Duckwrth,0,3
1277,Dumbo Gets Mad,0,3
1278,Duncan Dhu,0,3
1279,Dungen,0,3
1280,Duran Duran,0,3
1281,Duster,0,3
1282,DV-i,0,3
1283,DVMZ,0,3
1284,DVRST,0,3
1285,ÐŸÐµÑ€ÐµÐ¼Ð¾Ñ‚ÐºÐ°,0,3
1286,Dylan Brady,0,3
1287,Dylan Conrique,0,3
1288,Dylan Ryche,0,3
1289,E-Saggila,0,3
1290,è—¤æ¾¤æ…¶æ˜Œ,0,3
1291,è…é‡Žã‚ˆã†å­,0,3
1292,E.D.P.S,0,3
1293,é·ºå·£è©©éƒŽ,0,3
1294,ë‹¬ì½¤í•œê¿ˆ,0,3
1295,é«˜ä¸­æ­£ç¾©,0,3
1296,è«­å‰ä½³ä½œ/men,0,3
1297,é»’å¤¢,0,3
1298,é»’è‰²ã‚¨ãƒ¬ã‚¸ãƒ¼,0,3
1299,è»é‡Žç›®æ´‹å­,0,3
1300,é»ƒå®£,0,3
1301,è¶Šæ™ºç¾©æœ—,0,3
1302,è¶™è© è¯,0,3
1303,è‰²å½©é›»æ°—,0,3
1304,é‡Žè¦‹ç¥äºŒ,0,3
1305,é•·æ²¼è‹±æ¨¹,0,3
1306,ë¸Œë¡œì½œë¦¬ ë„ˆë§ˆì €,0,3
1307,èˆªæµ·,0,3
1308,ë°•í˜œì§„ Park Hye Jin,0,3
1309,e11ander,0,3
1310,Eagles,0,3
1311,Eagulls,0,3
1312,Earl Sweatshirt,0,3
1313,Early '50s recording by Cowboy Timmy,0,3
1314,Earth Wind & Fire,0,3
1315,Eartha Kitt,0,3
1316,Eartheater,0,3
1317,EARTHGANG,0,3
1318,Easha,0,3
1319,Eason Chan,0,3
1320,Ecco2K,0,3
1321,Ecco2k,0,3
1322,Echo & the Bunnymen,0,3
1323,Echosmith,0,3
1324,Ed Helms,0,3
1325,Ed Sheeran,0,3
1326,ED.,0,3
1327,Edan,0,3
1328,Ede Poldini,0,3
1329,Edvard Grieg,0,3
1330,Edvard Kravchuk,0,3
1331,Edward Chang Violin,0,3
1332,Edward Elgar,0,3
1333,Edward Maya,0,3
1334,Edward Sharpe & The Magnetic Zeros,0,3
1335,ego apartment,0,3
1336,EGO-WRAPPIN',0,3
1337,Ehrling,0,3
1338,Eiffel 65,0,3
1339,eill,0,3
1340,EinstÃ¼rzende Neubauten,0,3
1341,Eisley,0,3
1342,El Canto del Loco,0,3
1343,El Gran Combo De Puerto Rico,0,3
1344,El Gran Silencio,0,3
1345,El Kuelgue,0,3
1346,El matÃ³ a un policÃ­a motorizado,0,3
1347,El profesor,0,3
1348,El Ten Eleven,0,3
1349,El Tri,0,3
1350,El Zar,0,3
1351,Elastica,0,3
1352,Elbow,0,3
1353,Elderbrook,0,3
1354,EldIA,0,3
1355,Electric Guest,0,3
1356,Electric Light Orchestra,0,3
1357,Electronic,0,3
1358,Elefante,0,3
1359,Elephant Gym,0,3
1360,Elephanz,0,3
1361,elijah who,0,3
1362,elinex,0,3
1363,Elio,0,3
1364,Elisa,0,3
1365,Ella Fitzgerald,0,3
1366,elli eli,0,3
1367,Ellie Goulding,0,3
1368,ellie nanni,0,3
1369,Elliott Smith,0,3
1370,Elmore James,0,3
1371,Eloise,0,3
1372,Elsa y Elmar,0,3
1373,Elton John,0,3
1374,Elujay,0,3
1375,Elvin Bishop,0,3
1376,Elvis Costello,0,3
1377,Elvis Crespo,0,3
1378,Elvis Presley,0,3
1379,ElyOtto,0,3
1380,Em Beihold,0,3
1381,emamouse,0,3
1382,Emerson Kitamura,0,3
1383,Emerson Lake & Palmer,0,3
1384,Emile Mosseri,0,3
1385,Emilia Ali,0,3
1386,Emily King,0,3
1387,Emily montes,0,3
1388,Eminem,0,3
1389,Emma Peters,0,3
1390,Emma Stone,0,3
1391,Emmanuel,0,3
1392,Emmanuel Horvilleur,0,3
1393,Emotional Oranges,0,3
1394,Emperor X,0,3
1395,Empire of the Sun,0,3
1396,Emrod,0,3
1397,En Vogue,0,3
1398,Enanitos Verdes,0,3
1399,Endor,0,3
1400,Engelwood,0,3
1401,ENHYPEN,0,3
1402,Enjambre,0,3
1403,Ennio Morricone,0,3
1404,EnRa,0,3
1405,Enrique Iglesias,0,3
1406,ENTRO//,0,3
1407,Enya,0,3
1408,EP-4,0,3
1409,Epik High,0,3
1410,Epo,0,3
1411,Erasure,0,3
1412,Eric B. & Rakim,0,3
1413,Eric Cartman,0,3
1414,Eric Chou,0,3
1415,Eric Clapton,0,3
1416,Eric Nam,0,3
1417,ericdoa,0,3
1418,Erick The Architect,0,3
1419,Erik Satie,0,3
1420,Erika de Casier,0,3
1421,ermhoi,0,3
1422,eryinc,0,3
1423,Esclarecidos,0,3
1424,Eslabon Armado,0,3
1425,Esperanza Spalding,0,3
1426,EspiÃ£o,0,3
1427,ESPRIT ç©ºæƒ³,0,3
1428,Estelle,0,3
1429,Esteman,0,3
1430,Esthero,0,3
1431,Eternity's Children,0,3
1432,Ethan Gruska,0,3
1433,Ethan Tasch,0,3
1434,é™³å¥•è¿…,0,3
1435,é™³ç²’,0,3
1436,eugenio izzi,0,3
1437,EURINGER,0,3
1438,Eurythmics,0,3
1439,EVADE FROM å®‡å®™,0,3
1440,EVAN GIIA,0,3
1441,Evan Olson,0,3
1442,Eve,0,3
1443,Everglow,0,3
1444,Everything But the Girl,0,3
1445,Evgeny Grinko,0,3
1446,EXID,0,3
1447,Exo,0,3
1448,EXO-CBX,0,3
1449,Exodia,0,3
1450,Explosions in the Sky,0,3
1451,Extruders,0,3
1452,éŸ³é˜™è¯—å¬,0,3
1453,Eyedress,0,3
1454,èŽ«æ–‡è”š,0,3
1455,Ezekiel,0,3
1456,Ezzy,0,3
1457,f(x),0,3
1458,FÃ¡rmacos,0,3
1459,Fabio Asher,0,3
1460,Faerie,0,3
1461,Faith Evans,0,3
1462,FAKE TYPE.,0,3
1463,Falco,0,3
1464,Fall Out Boy,0,3
1465,Fana Hues,0,3
1466,fanclubwallet,0,3
1467,Fanny Lu,0,3
1468,Far Caspian,0,3
1469,Far East Movement,0,3
1470,Farah,0,3
1471,Farhan Akhtar,0,3
1472,Farrah Abraham,0,3
1473,Fat Joe,0,3
1474,Fat Night,0,3
1475,Fatboy Slim,0,3
1476,Father John Misty,0,3
1477,Father's Children,0,3
1478,Fats Domino,0,3
1479,Faye Webster,0,3
1480,Faye Wong,0,3
1481,Fazerdaze,0,3
1482,FDVM,0,3
1483,Feder,0,3
1484,Federica Abbate,0,3
1485,Fei Yu-Ching,0,3
1486,Feist,0,3
1487,Felix Jaehn,0,3
1488,Felly,0,3
1489,Feng Suave,0,3
1490,Fergie,0,3
1491,FerrAZ,0,3
1492,Fetty Wap,0,3
1493,Fever Fever,0,3
1494,Fever The Ghost,0,3
1495,Fhin,0,3
1496,Field Guide,0,3
1497,Fievel Is Glauque,0,3
1498,Fiji Blue,0,3
1499,Finish Ticket,0,3
1500,FINNEAS,0,3
1501,Fiona Apple,0,3
1502,Fionn Regan,0,3
1503,Fireboy Dml,0,3
1504,FireCityFunk,0,3
1505,FireKid,0,3
1506,Firetype,0,3
1507,First NLR Worship,0,3
1508,Fishmans,0,3
1509,Fitz and the Tantrums,0,3
1510,Five Pebbles,0,3
1511,Fivio Foreign,0,3
1512,FKA twigs,0,3
1513,FKJ,0,3
1514,Flamingosis,0,3
1515,Flammy,0,3
1516,Flans,0,3
1517,Fleece,0,3
1518,Fleet Foxes,0,3
1519,Fleetwood Mac,0,3
1520,Flight Facilities,0,3
1521,Flipturn,0,3
1522,Flo Rida,0,3
1523,Floating Points,0,3
1524,FLOOR BABA,0,3
1525,Flor,0,3
1526,Flora Cash,0,3
1527,Florence + the Machine,0,3
1528,flower face,0,3
1529,Flowers,0,3
1530,Flume,0,3
1531,Flying Lotus,0,3
1532,Flying Pickets,0,3
1533,FNCY,0,3
1534,FNKIII,0,3
1535,Foals,0,3
1536,FOG,0,3
1537,Fonseca,0,3
1538,Fonso,0,3
1539,Fontaines D.C.,0,3
1540,Fonzi M,0,3
1541,Foo Fighters,0,3
1542,Food House,0,3
1543,For Tracy Hyde,0,3
1544,Forrest.,0,3
1545,Foster the People,0,3
1546,Fother Muckers,0,3
1547,Fountains of Wayne,0,3
1548,Four Star Mary,0,3
1549,Four Tet,0,3
1550,Fox + Sui,0,3
1551,fox capture plan,0,3
1552,Fox Stevenson,0,3
1553,Foxes,0,3
1554,Foxing,0,3
1555,Foxy Brown,0,3
1556,Foxygen,0,3
1557,Foy Vance,0,3
1558,FrÃ©dÃ©ric Chopin,0,3
1559,FRAD,0,3
1560,Frah Quintale,0,3
1561,FranÃ§oise Hardy,0,3
1562,Franc Moody,0,3
1563,France Gall,0,3
1564,Frances Forever,0,3
1565,Franco De Vita,0,3
1566,Françoise Hardy,0,3
1567,Frank Ocean,0,3
1568,Frank Sinatra,0,3
1569,Frankfurt,0,3
1570,Frankie Avalon,0,3
1571,Frankie Cosmos,0,3
1572,Frankie Goes to Hollywood,0,3
1573,Frankie Ruiz,0,3
1574,Frankie Valli,0,3
1575,Frankie Valli & the Four Seasons,0,3
1576,FrankJavCee,0,3
1577,Franz Ferdinand,0,3
1578,Franz Liszt,0,3
1579,Franz Schubert,0,3
1580,Freddie Gibbs,0,3
1581,Frederic,0,3
1582,Frédéric Chopin,0,3
1583,Frederick Delius,0,3
1584,Free Nationals,0,3
1585,Freedy Johnston,0,3
1586,Freetempo,0,3
1587,French 79,0,3
1588,Friday Night Plans,0,3
1589,Fritz Kreisler,0,3
1590,fromis_9,0,3
1591,Froogle,0,3
1592,Fruit Bats,0,3
1593,Fuckin Whatever,0,3
1594,Fuel,0,3
1595,Fugazi,0,3
1596,Fugees,0,3
1597,FUJI||||||||||TA,0,3
1598,full body 2,0,3
1599,fun.,0,3
1600,Funk Fiction,0,3
1601,Funky Notes,0,3
1602,Fur,0,3
1603,Fusq,0,3
1604,Future,0,3
1605,Future Girlfriend Music,0,3
1606,Future Islands,0,3
1607,Fuubutsushi,0,3
1608,G-Eazy,0,3
1609,G.E.M.,0,3
1610,GÃ¡bor SzabÃ³,0,3
1611,GÃ…EL,0,3
1612,Gabriel Black,0,3
1613,Gabriel GarzÃ³n-Montano,0,3
1614,Gabriel Gundacker,0,3
1615,Gabriel Rios,0,3
1616,Gabrielle,0,3
1617,Gabrielle Aplin,0,3
1618,Gael Garcia Bernal,0,3
1619,Gaho,0,3
1620,Gaia,0,3
1621,Galen Tipton,0,3
1622,Galimatias,0,3
1623,Gallant,0,3
1624,Galy Galiano,0,3
1625,Gang of Youths,0,3
1626,Gangsta Boo,0,3
1627,Garbage,0,3
1628,Gary Burton,0,3
1629,Gary Numan,0,3
1630,Gary Oldman,0,3
1631,Gas,0,3
1632,Gastr Del Sol,0,3
1633,Gativideo,0,3
1634,Gatlin,0,3
1635,Gauchito Club,0,3
1636,Gaullin,0,3
1637,Gavin DeGraw,0,3
1638,Gavin Lee,0,3
1639,Gayle,0,3
1640,Geek Love: Ep. 1,0,3
1641,Geek Love: Ep. 2,0,3
1642,Geek Love: Ep. 3,0,3
1643,Geek Music,0,3
1644,Gene Ammons,0,3
1645,Generationals,0,3
1646,Genesis,0,3
1647,Genesis Owusu,0,3
1648,Genevieve Artadi,0,3
1649,Gentle Giant,0,3
1650,George,0,3
1651,George Benson,0,3
1652,George Clanton,0,3
1653,George Ezra,0,3
1654,George Gershwin,0,3
1655,George Harrison,0,3
1656,George Michael,0,3
1657,Georgel,0,3
1658,Georgia,0,3
1659,Georgia Parker,0,3
1660,Geowulf,0,3
1661,Gepe,0,3
1662,Geri Halliwell,0,3
1663,German Error Message,0,3
1664,Gerry Mulligan,0,3
1665,Gerry Rafferty,0,3
1666,GFOTY,0,3
1667,GFRIEND,0,3
1668,Ghost and Pals,0,3
1669,Ghost Data,0,3
1670,Ghost Town DJ's,0,3
1671,Ghostly Kisses,0,3
1672,Ghosts Play to the Audience,0,3
1673,gianni & kyle,0,3
1674,Gillian Hills,0,3
1675,Gin Blossoms,0,3
1676,Ginger Root,0,3
1677,Ginuwine,0,3
1678,Gipsy Kings,0,3
1679,girl in red,0,3
1680,girl ultra,0,3
1681,GIRLI,0,3
1682,Girls Who Care,0,3
1683,giseong bae,0,3
1684,Gito Rollies,0,3
1685,Giusy Ferreri,0,3
1686,Giveon,0,3
1687,Gladys Knight & The Pips,0,3
1688,Glaive,0,3
1689,Glass Animals,0,3
1690,Glass Beach,0,3
1691,Glass Boy,0,3
1692,Glass Candy,0,3
1693,Glen Campbell,0,3
1694,Glen Check,0,3
1695,Glen Hansard,0,3
1696,Glen Hansard & MarkÃ©ta IrglovÃ¡,0,3
1697,Glitch Gum,0,3
1698,Global Stage Orchestra,0,3
1699,Glom,0,3
1700,Gloria Estefan,0,3
1701,Gloria Gaynor,0,3
1702,Gnarls Barkley,0,3
1703,Goat Girl,0,3
1704,Godford,0,3
1705,Godspeed You! Black Emperor,0,3
1706,Gogol Bordello,0,3
1707,Golden Boy,0,3
1708,Golden Child,0,3
1709,Golden Slumbers,0,3
1710,Goldfrapp,0,3
1711,GoldLink,0,3
1712,Golin,0,3
1713,Golpes Bajos,0,3
1714,Gonjasufi,0,3
1715,Goo Goo Dolls,0,3
1716,Good Morning,0,3
1717,Good Times Ahead,0,3
1718,Goodie Bag,0,3
1719,goodnight lavender,0,3
1720,googoo888,0,3
1721,Goose,0,3
1722,Goose house,0,3
1723,Gordon Jenkins,0,3
1724,Gordon Lightfoot,0,3
1725,Gorillaz,0,3
1726,Gospel,0,3
1727,Goth Babe,0,3
1728,Gotye,0,3
1729,GPF,0,3
1730,Grace Simon,0,3
1731,Grace Slick,0,3
1732,Gracie Abrams,0,3
1733,Grady,0,3
1734,Grady Strange,0,3
1735,Graham Central Station,0,3
1736,Graham Kartna,0,3
1737,Gran Radio Riviera,0,3
1738,Grand Funk Railroad,0,3
1739,Grateful Dead,0,3
1740,Graveyard Club,0,3
1741,Great Good Fine OK,0,3
1742,Great Time,0,3
1743,Green Day,0,3
1744,Greentea Peng,0,3
1745,Gregory and the Hawk,0,3
1746,grentperez,0,3
1747,Greyson Chance,0,3
1748,Grimes,0,3
1749,Grizzly Bear,0,3
1750,Groenland,0,3
1751,Groove Armada,0,3
1752,Groovy Kaiju,0,3
1753,Grouplove,0,3
1754,Gryffin,0,3
1755,Gsoul,0,3
1756,Gucci Mane,0,3
1757,Guerilla Toss,0,3
1758,Guerrilla Seca,0,3
1759,Guided by Voices,0,3
1760,Gunna,0,3
1761,Guns N' Roses,0,3
1762,gupi,0,3
1763,Gus Dapperton,0,3
1764,Gustav Holst,0,3
1765,Gustavo Cerati,0,3
1766,Gutevolk,0,3
1767,Guthrie Govan,0,3
1768,Gwen Stefani,0,3
1769,GWSN,0,3
1770,Gxnxsis,0,3
1771,Gym Class Heroes,0,3
1772,GZA/Genius,0,3
1773,H.1,0,3
1774,H.P. Lovecraft,0,3
1775,Ha Hyunsang,0,3
1776,Hachi,0,3
1777,Haddaway,0,3
1778,Hadiqa Kiani,0,3
1779,haechan,0,3
1780,Haerts,0,3
1781,Hailey Knox,0,3
1782,HAIM,0,3
1783,haircuts for men,0,3
1784,Hako Yamasaki,0,3
1785,hakone,0,3
1786,hakushi hasegawa,0,3
1787,HALA,0,3
1788,Haley Blais,0,3
1789,Haley Heynderickx,0,3
1790,halfâ€¢alive,0,3
1791,halfpastseven,0,3
1792,Hall & Oates,0,3
1793,Halsey,0,3
1794,Hana,0,3
1795,Hana Vu,0,3
1796,Handsomeboy Techinique,0,3
1797,Handsomeboy Technique,0,3
1798,hania rani,0,3
1799,Hank Mobley,0,3
1800,Hannah Diamond,0,3
1801,Hannah Montana,0,3
1802,Hans Zimmer,0,3
1803,Hans.,0,3
1804,Hareton Salvanini,0,3
1805,Harold Budd,0,3
1806,Harold Melvin & The Blue Notes,0,3
1807,Harriette,0,3
1808,Harry Chapin,0,3
1809,Harry Connick Jr.,0,3
1810,Harry Gregson-Williams,0,3
1811,Harry Mcclintock,0,3
1812,Harry Nilsson,0,3
1813,Harry Styles,0,3
1814,Haru Nemuri,0,3
1815,Haruka Nakamura,0,3
1816,Haruomi Hosono,0,3
1817,Haseo Sugiyama,0,3
1818,Hatchie,0,3
1819,Hatena,0,3
1820,Haux,0,3
1821,Have a Nice Life,0,3
1822,Hayley Kiyoko,0,3
1823,Hayley Williams,0,3
1824,Haywyre,0,3
1825,HBO Max,0,3
1826,Healy,0,3
1827,Heart To Break,0,3
1828,Heartsdales,0,3
1829,Heather and Hay,0,3
1830,Heather Nova,0,3
1831,Heaven 17,0,3
1832,Hector Gachan,0,3
1833,Heize,0,3
1834,Helado Negro,0,3
1835,Helen Love,0,3
1836,Hello Seahorse!,0,3
1837,Hello Sleepwalkers,0,3
1838,Hellogoodbye,0,3
1839,HelloPlanet. 2019 Rewake,0,3
1840,Helsinki Lambda Club,0,3
1841,Hennessy,0,3
1842,Henry and the Waiter,0,3
1843,Henry Solomon,0,3
1844,Hentai Xander,0,3
1845,Her's,0,3
1846,Herbie Hancock,0,3
1847,Herzeloyde,0,3
1848,Hey Cowboy!,0,3
1849,Hey Steve,0,3
1850,Hi-Fi Set,0,3
1851,Hi-Lo,0,3
1852,Hi-Posi,0,3
1853,Hiatus Kaiyote,0,3
1854,Hideki Naganuma,0,3
1855,Hideki Taniuchi,0,3
1856,Hideki Togi,0,3
1857,Hidemaro Konoe,0,3
1858,HIDETAKE TAKAYAMA,0,3
1859,Higher Brothers,0,3
1860,Hikari Blu,0,3
1861,Hikaru Utada,0,3
1862,Hikashu,0,3
1863,Hilary Duff,0,3
1864,Hippie Sabotage,0,3
1865,Hippo Campus,0,3
